id,lowercaseId,symbol,base,quote,settle,baseId,quoteId,settleId,type,spot,margin,swap,future,option,index,active,contract,linear,inverse,subType,taker,maker,contractSize,expiry,expiryDatetime,strike,optionType,precision,limits,created,info,priceScale,valueScale,ratioScale
AIUSDT,,AI/USDT:USDT,AI,USDT,USDT,AI,USDT,USDT,swap,False,False,True,False,False,,False,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 1e-05}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'AIUSDT', 'code': '75341', 'type': 'PerpetualV2', 'displaySymbol': 'AI / USDT', 'indexSymbol': '.AIUSDT', 'markSymbol': '.MAIUSDT', 'fundingRateSymbol': '.AIUSDTFR', 'fundingRate8hSymbol': '.AIUSDTFR8H', 'contractUnderlyingAssets': 'AI', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.00001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '5', 'baseCurrency': 'AI', 'description': 'AI/USDT perpetual contracts are priced on the .AIUSDT Index. Each contract is worth 1 AI. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Delisted', 'tipOrderQty': '0', 'listTime': '1707036428074', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '400000', 'maxPriceRp': '200000', 'minOrderValueRv': '1', 'minPriceRp': '0.1', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '80000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
XAIUSDT,,XAI/USDT:USDT,XAI,USDT,USDT,XAI,USDT,USDT,swap,False,False,True,False,False,,False,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 0.0001}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'XAIUSDT', 'code': '75441', 'type': 'PerpetualV2', 'displaySymbol': 'XAI / USDT', 'indexSymbol': '.XAIUSDT', 'markSymbol': '.MXAIUSDT', 'fundingRateSymbol': '.XAIUSDTFR', 'fundingRate8hSymbol': '.XAIUSDTFR8H', 'contractUnderlyingAssets': 'XAI', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.0001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '4', 'baseCurrency': 'XAI', 'description': 'XAI/USDT perpetual contracts are priced on the .XAIUSDT Index. Each contract is worth 1 XAI. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Delisted', 'tipOrderQty': '0', 'listTime': '1704792906000', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '1000000', 'maxPriceRp': '2000000', 'minOrderValueRv': '1', 'minPriceRp': '1.0', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '200000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
WIFUSDT,,WIF/USDT:USDT,WIF,USDT,USDT,WIF,USDT,USDT,swap,False,False,True,False,False,,False,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 0.0001}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'WIFUSDT', 'code': '75541', 'type': 'PerpetualV2', 'displaySymbol': 'WIF / USDT', 'indexSymbol': '.WIFUSDT', 'markSymbol': '.MWIFUSDT', 'fundingRateSymbol': '.WIFUSDTFR', 'fundingRate8hSymbol': '.WIFUSDTFR8H', 'contractUnderlyingAssets': 'WIF', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.0001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '4', 'baseCurrency': 'WIF', 'description': 'WIF/USDT perpetual contracts are priced on the .WIFUSDT Index. Each contract is worth 1 WIF. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Delisted', 'tipOrderQty': '0', 'listTime': '1705229671000', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '1500000', 'maxPriceRp': '2000000', 'minOrderValueRv': '1', 'minPriceRp': '1.0', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '300000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
MANTAUSDT,,MANTA/USDT:USDT,MANTA,USDT,USDT,MANTA,USDT,USDT,swap,False,False,True,False,False,,False,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 0.0001}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'MANTAUSDT', 'code': '75741', 'type': 'PerpetualV2', 'displaySymbol': 'MANTA / USDT', 'indexSymbol': '.MANTAUSDT', 'markSymbol': '.MMANTAUSDT', 'fundingRateSymbol': '.MANTAUSDTFR', 'fundingRate8hSymbol': '.MANTAUSDTFR8H', 'contractUnderlyingAssets': 'MANTA', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.0001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '4', 'baseCurrency': 'MANTA', 'description': 'MANTA/USDT perpetual contracts are priced on the .MANTAUSDT Index. Each contract is worth 1 MANTA. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Delisted', 'tipOrderQty': '0', 'listTime': '1705968000000', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '200000', 'maxPriceRp': '2000000', 'minOrderValueRv': '1', 'minPriceRp': '1.0', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '40000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
ONDOUSDT,,ONDO/USDT:USDT,ONDO,USDT,USDT,ONDO,USDT,USDT,swap,False,False,True,False,False,,False,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 0.0001}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'ONDOUSDT', 'code': '75841', 'type': 'PerpetualV2', 'displaySymbol': 'ONDO / USDT', 'indexSymbol': '.ONDOUSDT', 'markSymbol': '.MONDOUSDT', 'fundingRateSymbol': '.ONDOUSDTFR', 'fundingRate8hSymbol': '.ONDOUSDTFR8H', 'contractUnderlyingAssets': 'ONDO', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.0001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '4', 'baseCurrency': 'ONDO', 'description': 'ONDO/USDT perpetual contracts are priced on the .ONDOUSDT Index. Each contract is worth 1 ONDO. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Delisted', 'tipOrderQty': '0', 'listTime': '1705968000000', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '2000000', 'maxPriceRp': '2000000', 'minOrderValueRv': '1', 'minPriceRp': '1.0', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '400000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
UMAUSDT,,UMA/USDT:USDT,UMA,USDT,USDT,UMA,USDT,USDT,swap,False,False,True,False,False,,False,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 0.001}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'UMAUSDT', 'code': '75941', 'type': 'PerpetualV2', 'displaySymbol': 'UMA / USDT', 'indexSymbol': '.UMAUSDT', 'markSymbol': '.MUMAUSDT', 'fundingRateSymbol': '.UMAUSDTFR', 'fundingRate8hSymbol': '.UMAUSDTFR8H', 'contractUnderlyingAssets': 'UMA', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '3', 'baseCurrency': 'UMA', 'description': 'UMA/USDT perpetual contracts are priced on the .UMAUSDT Index. Each contract is worth 1 UMA. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Delisted', 'tipOrderQty': '0', 'listTime': '1705968000000', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '100000', 'maxPriceRp': '20000000', 'minOrderValueRv': '1', 'minPriceRp': '10.0', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '20000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
LSKUSDT,,LSK/USDT:USDT,LSK,USDT,USDT,LSK,USDT,USDT,swap,False,False,True,False,False,,False,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 0.001}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'LSKUSDT', 'code': '76341', 'type': 'PerpetualV2', 'displaySymbol': 'LSK / USDT', 'indexSymbol': '.LSKUSDT', 'markSymbol': '.MLSKUSDT', 'fundingRateSymbol': '.LSKUSDTFR', 'fundingRate8hSymbol': '.LSKUSDTFR8H', 'contractUnderlyingAssets': 'LSK', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '3', 'baseCurrency': 'LSK', 'description': 'LSK/USDT perpetual contracts are priced on the .LSKUSDT Index. Each contract is worth 1 LSK. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Delisted', 'tipOrderQty': '0', 'listTime': '1706140800000', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '400000', 'maxPriceRp': '20000000', 'minOrderValueRv': '1', 'minPriceRp': '10.0', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '80000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
ALTUSDT,,ALT/USDT:USDT,ALT,USDT,USDT,ALT,USDT,USDT,swap,False,False,True,False,False,,False,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 0.0001}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'ALTUSDT', 'code': '76441', 'type': 'PerpetualV2', 'displaySymbol': 'ALT / USDT', 'indexSymbol': '.ALTUSDT', 'markSymbol': '.MALTUSDT', 'fundingRateSymbol': '.ALTUSDTFR', 'fundingRate8hSymbol': '.ALTUSDTFR8H', 'contractUnderlyingAssets': 'ALT', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.0001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '4', 'baseCurrency': 'ALT', 'description': 'ALT/USDT perpetual contracts are priced on the .ALTUSDT Index. Each contract is worth 1 ALT. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Delisted', 'tipOrderQty': '0', 'listTime': '1706864717132', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '1250000', 'maxPriceRp': '2000000', 'minOrderValueRv': '1', 'minPriceRp': '1.0', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '250000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
JUPUSDT,,JUP/USDT:USDT,JUP,USDT,USDT,JUP,USDT,USDT,swap,False,False,True,False,False,,False,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 0.0001}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'JUPUSDT', 'code': '76841', 'type': 'PerpetualV2', 'displaySymbol': 'JUP / USDT', 'indexSymbol': '.JUPUSDT', 'markSymbol': '.MJUPUSDT', 'fundingRateSymbol': '.JUPUSDTFR', 'fundingRate8hSymbol': '.JUPUSDTFR8H', 'contractUnderlyingAssets': 'JUP', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.0001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '4', 'baseCurrency': 'JUP', 'description': 'JUP/USDT perpetual contracts are priced on the .JUPUSDT Index. Each contract is worth 1 JUP. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Delisted', 'tipOrderQty': '0', 'listTime': '1706745622000', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '800000', 'maxPriceRp': '2000000', 'minOrderValueRv': '1', 'minPriceRp': '1.0', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '160000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
ZETAUSDT,,ZETA/USDT:USDT,ZETA,USDT,USDT,ZETA,USDT,USDT,swap,False,False,True,False,False,,False,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 0.0001}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'ZETAUSDT', 'code': '76941', 'type': 'PerpetualV2', 'displaySymbol': 'ZETA / USDT', 'indexSymbol': '.ZETAUSDT', 'markSymbol': '.MZETAUSDT', 'fundingRateSymbol': '.ZETAUSDTFR', 'fundingRate8hSymbol': '.ZETAUSDTFR8H', 'contractUnderlyingAssets': 'ZETA', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.0001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '4', 'baseCurrency': 'ZETA', 'description': 'ZETA/USDT perpetual contracts are priced on the .ZETAUSDT Index. Each contract is worth 1 ZETA. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Delisted', 'tipOrderQty': '0', 'listTime': '1707045215000', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '400000', 'maxPriceRp': '2000000', 'minOrderValueRv': '1', 'minPriceRp': '1.0', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '80000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
RONUSDT,,RON/USDT:USDT,RON,USDT,USDT,RON,USDT,USDT,swap,False,False,True,False,False,,True,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 0.001}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'RONUSDT', 'code': '77441', 'type': 'PerpetualV2', 'displaySymbol': 'RON / USDT', 'indexSymbol': '.RONUSDT', 'markSymbol': '.MRONUSDT', 'fundingRateSymbol': '.RONUSDTFR', 'fundingRate8hSymbol': '.RONUSDTFR8H', 'contractUnderlyingAssets': 'RON', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '3', 'baseCurrency': 'RON', 'description': 'RON/USDT perpetual contracts are priced on the .RONUSDT Index. Each contract is worth 1 RON. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Listed', 'tipOrderQty': '0', 'listTime': '1708656231293', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '200000', 'maxPriceRp': '20000000', 'minOrderValueRv': '1', 'minPriceRp': '10.0', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '40000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
DYMUSDT,,DYM/USDT:USDT,DYM,USDT,USDT,DYM,USDT,USDT,swap,False,False,True,False,False,,True,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 0.001}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'DYMUSDT', 'code': '77541', 'type': 'PerpetualV2', 'displaySymbol': 'DYM / USDT', 'indexSymbol': '.DYMUSDT', 'markSymbol': '.MDYMUSDT', 'fundingRateSymbol': '.DYMUSDTFR', 'fundingRate8hSymbol': '.DYMUSDTFR8H', 'contractUnderlyingAssets': 'DYM', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '3', 'baseCurrency': 'DYM', 'description': 'DYM/USDT perpetual contracts are priced on the .DYMUSDT Index. Each contract is worth 1 DYM. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Listed', 'tipOrderQty': '0', 'listTime': '1708656231193', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '80000', 'maxPriceRp': '20000000', 'minOrderValueRv': '1', 'minPriceRp': '10.0', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '16000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
OMUSDT,,OM/USDT:USDT,OM,USDT,USDT,OM,USDT,USDT,swap,False,False,True,False,False,,True,True,True,False,,,,1.0,,,,,"{'amount': 1.0, 'price': 1e-05}","{'leverage': {'min': 1.0, 'max': 50.0}, 'amount': {'min': None, 'max': None}, 'price': {'min': None, 'max': None}, 'cost': {'min': None, 'max': None}}",,"{'symbol': 'OMUSDT', 'code': '77641', 'type': 'PerpetualV2', 'displaySymbol': 'OM / USDT', 'indexSymbol': '.OMUSDT', 'markSymbol': '.MOMUSDT', 'fundingRateSymbol': '.OMUSDTFR', 'fundingRate8hSymbol': '.OMUSDTFR8H', 'contractUnderlyingAssets': 'OM', 'settleCurrency': 'USDT', 'quoteCurrency': 'USDT', 'tickSize': '0.00001', 'priceScale': '0', 'ratioScale': '0', 'pricePrecision': '5', 'baseCurrency': 'OM', 'description': 'OM/USDT perpetual contracts are priced on the .OMUSDT Index. Each contract is worth 1 OM. Funding fees are paid and received every 8 hours at UTC time: 00:00, 08:00 and 16:00.', 'status': 'Listed', 'tipOrderQty': '0', 'listTime': '1708656231329', 'majorSymbol': False, 'defaultLeverage': '-10', 'fundingInterval': '28800', 'maxLeverage': '50', 'leverageMargin': '1015', 'maxOrderQtyRq': '2100000', 'maxPriceRp': '200000', 'minOrderValueRv': '1', 'minPriceRp': '0.1', 'qtyPrecision': '0', 'qtyStepSize': '1.0', 'tipOrderQtyRq': '420000', 'maxOpenPosLeverage': '50.0', 'steps': '0K', 'riskLimits': [{'limit': '665000', 'initialMarginRr': '0.02', 'maintenanceMarginRr': '0.01'}]}",0,,0
